"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","F_Record","Temp","F_Temp","SpCond","F_SpCond","Sal","F_Sal","DO_Pct","F_DO_Pct","DO_mgl","F_DO_mgl","Depth","F_Depth","cDepth","F_cDepth","Level","F_Level","cLevel","F_cLevel","pH","F_pH","Turb","F_Turb","ChlFluor","F_ChlFluor",
"lksblwq   ","P",10/21/2022 10:00,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/21/2022 10:15,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/21/2022 10:30,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/21/2022 10:45,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/21/2022 11:00,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/21/2022 11:15,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/21/2022 11:30,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/21/2022 11:45,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/21/2022 12:00,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/21/2022 12:15,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/21/2022 12:30,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/21/2022 12:45,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/21/2022 13:00,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/21/2022 13:15,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/21/2022 13:30,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/21/2022 13:45,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/21/2022 14:00,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/21/2022 14:15,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/21/2022 14:30,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/21/2022 14:45,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/21/2022 15:00,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/21/2022 15:15,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/21/2022 15:30,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/21/2022 15:45,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/21/2022 16:00,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/21/2022 16:15,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/21/2022 16:30,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/21/2022 16:45,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/21/2022 17:00,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/21/2022 17:15,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/21/2022 17:30,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/21/2022 17:45,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/21/2022 18:00,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/21/2022 18:15,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/21/2022 18:30,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/21/2022 18:45,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/21/2022 19:00,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/21/2022 19:15,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/21/2022 19:30,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/21/2022 19:45,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/21/2022 20:00,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/21/2022 20:15,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/21/2022 20:30,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/21/2022 20:45,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/21/2022 21:00,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/21/2022 21:15,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/21/2022 21:30,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/21/2022 21:45,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/21/2022 22:00,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/21/2022 22:15,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/21/2022 22:30,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/21/2022 22:45,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/21/2022 23:00,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/21/2022 23:15,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/21/2022 23:30,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/21/2022 23:45,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/22/2022 0:00,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/22/2022 0:15,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/22/2022 0:30,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/22/2022 0:45,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/22/2022 1:00,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/22/2022 1:15,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/22/2022 1:30,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/22/2022 1:45,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/22/2022 2:00,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/22/2022 2:15,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/22/2022 2:30,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/22/2022 2:45,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/22/2022 3:00,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/22/2022 3:15,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/22/2022 3:30,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/22/2022 3:45,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/22/2022 4:00,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/22/2022 4:15,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/22/2022 4:30,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/22/2022 4:45,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/22/2022 5:00,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
"lksblwq   ","P",10/22/2022 5:15,0,1,"","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"","","",<-1> ,"","","",<-2> [GIM] (CSM),"",<-2> [GIM] (CSM),"",<-1> ,
